resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,stage,stage_op,component,action,count
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,gaussian_k11,gaussian,systolic_array.psum_glb,update,215040.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,gaussian_k11,gaussian,systolic_array.ifmap_dram,read,14155500.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,gaussian_k11,gaussian,systolic_array.weights_dram,read,175500.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,gaussian_k11,gaussian,systolic_array.psum_dram,write,215040.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..9215].mac,mac_random,1935360.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,967680.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,270.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,215040.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,10323000.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,13500.0
1080p,1920,1080,128,128,11,96,4096,100.0,ws,run_01083bb1e806,4c7e6647eaf6,01083bb1e806,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,215040.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,systolic_array.PE[0..1023].mac,mac_random,5268480.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,5268480.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,systolic_array.weights_glb,read,164640.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,systolic_array.psum_glb,update,322560.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,5271000.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,systolic_array.weights_dram,read,24000.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,gaussian_k7,gaussian,systolic_array.psum_dram,write,107520.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..1023].mac,mac_random,1935360.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,967680.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,60480.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,430080.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,969000.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,6000.0
1080p,1920,1080,128,128,7,32,4096,200.0,os,run_010d849010b2,c723844cd74a,010d849010b2,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,215040.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.PE[0..4095].mac,mac_random,40140800.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,40140800.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.weights_glb,read,2450.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.psum_glb,update,819200.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,47360000.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.weights_dram,read,160000.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.psum_dram,write,819200.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.PE[0..4095].mac,mac_random,14745600.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,7372800.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.weights_glb,read,900.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.psum_glb,update,1638400.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,11840000.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.weights_dram,read,40000.0
720p,1280,720,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,8965194491bf,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.psum_dram,write,1638400.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.PE[0..4095].mac,mac_random,96337920.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,96337920.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.weights_glb,read,5880.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.psum_glb,update,1966080.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,113664000.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.weights_dram,read,384000.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.psum_dram,write,1966080.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.PE[0..4095].mac,mac_random,35389440.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.weights_glb,read,2160.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.psum_glb,update,3932160.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,28416000.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.weights_dram,read,96000.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,7a66db3cbf24,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3932160.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.PE[0..4095].mac,mac_random,205520896.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,205520896.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.weights_glb,read,12544.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.psum_glb,update,4194304.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,242483200.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.weights_dram,read,819200.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,gaussian_k7,gaussian,systolic_array.psum_dram,write,4194304.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.PE[0..4095].mac,mac_random,75497472.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,37748736.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.weights_glb,read,4608.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.psum_glb,update,8388608.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,60620800.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.weights_dram,read,204800.0
hires,2048,2048,128,128,7,64,1024,800.0,ws,run_011942d3f2ae,44aeb4035e35,011942d3f2ae,full,sobel_3x3,sobel,systolic_array.psum_dram,write,8388608.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,systolic_array.PE[0..16383].mac,mac_random,5268480.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,5268480.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,systolic_array.weights_glb,read,41160.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,systolic_array.psum_glb,update,322560.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,5268750.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,systolic_array.weights_dram,read,94500.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,gaussian_k7,gaussian,systolic_array.psum_dram,write,107520.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..16383].mac,mac_random,1935360.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,967680.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,15120.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,430080.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,968250.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,18000.0
1080p,1920,1080,128,128,7,128,4096,50.0,os,run_0138c7f7e3c9,fc79596e18ca,0138c7f7e3c9,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,215040.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,gaussian_k5,gaussian,systolic_array.PE[0..1023].mac,mac_random,20480000.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,20480000.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,1250.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,819200.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,20720000.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,40000.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,819200.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,sobel_3x3,sobel,systolic_array.PE[0..1023].mac,mac_random,14745600.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,7372800.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,sobel_3x3,sobel,systolic_array.weights_glb,read,900.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,sobel_3x3,sobel,systolic_array.psum_glb,update,1638400.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,8880000.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,sobel_3x3,sobel,systolic_array.weights_dram,read,40000.0
720p,1280,720,128,128,5,32,256,800.0,ws,run_014236a13692,8507da30a3d4,014236a13692,full,sobel_3x3,sobel,systolic_array.psum_dram,write,1638400.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,gaussian_k5,gaussian,systolic_array.PE[0..1023].mac,mac_random,49152000.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,49152000.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,3000.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,1966080.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,49728000.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,96000.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,1966080.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,sobel_3x3,sobel,systolic_array.PE[0..1023].mac,mac_random,35389440.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,sobel_3x3,sobel,systolic_array.weights_glb,read,2160.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,sobel_3x3,sobel,systolic_array.psum_glb,update,3932160.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,21312000.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,sobel_3x3,sobel,systolic_array.weights_dram,read,96000.0
1080p,1920,1080,128,128,5,32,256,800.0,ws,run_014236a13692,d9518bc52070,014236a13692,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3932160.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,gaussian_k5,gaussian,systolic_array.PE[0..1023].mac,mac_random,104857600.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,104857600.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,6400.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,4194304.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,106086400.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,204800.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,4194304.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,sobel_3x3,sobel,systolic_array.PE[0..1023].mac,mac_random,75497472.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,37748736.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,sobel_3x3,sobel,systolic_array.weights_glb,read,4608.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,sobel_3x3,sobel,systolic_array.psum_glb,update,8388608.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,45465600.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,sobel_3x3,sobel,systolic_array.weights_dram,read,204800.0
hires,2048,2048,128,128,5,32,256,800.0,ws,run_014236a13692,e890bb8bec89,014236a13692,full,sobel_3x3,sobel,systolic_array.psum_dram,write,8388608.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.PE[0..63].mac,mac_random,7372800.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.ifmap_glb,read,7372800.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.weights_glb,read,921600.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.psum_glb,update,1638400.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.ifmap_dram,read,7380000.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.weights_dram,read,10000.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.psum_dram,write,1638400.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,14745600.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,7372800.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,sobel_3x3,sobel,systolic_array.weights_glb,read,1843200.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,sobel_3x3,sobel,systolic_array.psum_glb,update,3276800.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,7380000.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,sobel_3x3,sobel,systolic_array.weights_dram,read,10000.0
720p,1280,720,128,128,3,8,1024,200.0,is,run_01428a867b2a,774c5facc1f0,01428a867b2a,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3276800.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.PE[0..63].mac,mac_random,17694720.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.weights_glb,read,2211840.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.psum_glb,update,3932160.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.ifmap_dram,read,17712000.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.weights_dram,read,24000.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,gaussian_k3,gaussian,systolic_array.psum_dram,write,3932160.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,35389440.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,3,8,1024,200.0,is,run_01428a867b2a,cb5d89526444,01428a867b2a,full,sobel_3x3,sobel,systolic_array.weights_glb,read,4423680.0
