resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,tile_out_width,tile_out_height,tile_count,stage,stage_op,stage_m,stage_n,stage_k,stage_macs_per_tile,stage_input_pixels_with_halo,stage_output_pixels,cycles_per_tile,compute_cycles_per_tile,stall_cycles_per_tile,scaled_cycles,scaled_stall_cycles,scaled_macs,scaled_sram_accesses,scaled_sram_ifmap_reads,scaled_sram_filter_reads,scaled_sram_ofmap_writes,scaled_dram_accesses,scaled_dram_ifmap_reads,scaled_dram_filter_reads,scaled_dram_ofmap_writes,overall_util_pct,mapping_efficiency_pct,compute_util_pct,analytical_lower_bound_ms,energy_backend,energy_model,mac_pj,sram_read_pj_per_byte,sram_write_pj_per_byte,dram_read_pj_per_byte,dram_write_pj_per_byte,sram_ifmap_read_pj_per_action,sram_filter_read_pj_per_action,sram_ofmap_write_pj_per_action,dram_ifmap_read_pj_per_action,dram_filter_read_pj_per_action,dram_ofmap_write_pj_per_action,accelergy_architecture,accelergy_action_count,accelergy_output_dir,accelergy_ert,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,energy_total_mj
1080p,1920,1080,128,128,7,16,256,50.0,ws,run_d65290071bbb,7a6da1581b39,d65290071bbb,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,18262.0,16429.0,0.0,2191440.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,25154160.0,21204000.0,18000.0,3932160.0,7.011990991539351,7.03125,7.00516874429918,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs/ERT.yaml,35389440.0,141557760.0,17280.0,27525120.0,169100160.0,21204000.0,18000.0,3932160.0,25154160.0,229643760.0,0.22964376
hires,2048,2048,128,128,7,16,256,50.0,ws,run_d65290071bbb,65c17110cea0,d65290071bbb,full,128,128,256,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,67030.0,65719.0,0.0,17159680.0,0.0,205520896,222310656.0,205520896.0,12544.0,16777216.0,228079616.0,211097600.0,204800.0,16777216.0,4.771831585994918,4.78515625,4.767406506536941,1.097728,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs/ERT.yaml,205520896.0,1644167168.0,100352.0,117440512.0,1761708032.0,211097600.0,204800.0,16777216.0,228079616.0,2195308544.0,2.195308544
hires,2048,2048,128,128,7,16,256,50.0,ws,run_d65290071bbb,65c17110cea0,d65290071bbb,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,18262.0,16429.0,0.0,4675072.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,53662208.0,45235200.0,38400.0,8388608.0,7.011990991539351,7.03125,7.00516874429918,1.097728,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs/ERT.yaml,75497472.0,301989888.0,36864.0,58720256.0,360747008.0,45235200.0,38400.0,8388608.0,53662208.0,489906688.0,0.489906688
720p,1280,720,128,128,3,128,256,200.0,ws,run_d661eb040eba,231eda56e49e,d661eb040eba,full,128,128,50,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,17141.0,16765.0,0.0,857050.0,0.0,7372800,8192450.0,7372800.0,450.0,819200.0,9729200.0,8850000.0,60000.0,819200.0,0.0536832687145839,0.054931640625,0.0532765050612679,0.004608,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs/ERT.yaml,7372800.0,58982400.0,3600.0,5734400.0,64720400.0,8850000.0,60000.0,819200.0,9729200.0,81822400.0,0.0818224
720p,1280,720,128,128,3,128,256,200.0,ws,run_d661eb040eba,231eda56e49e,d661eb040eba,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,17223.0,16765.0,0.0,861150.0,0.0,14745600,9012100.0,7372800.0,900.0,1638400.0,10548400.0,8850000.0,60000.0,1638400.0,0.1073665374291679,0.10986328125,0.1065530101225359,0.004608,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs/ERT.yaml,14745600.0,58982400.0,7200.0,11468800.0,70458400.0,8850000.0,60000.0,1638400.0,10548400.0,95752400.0,0.0957524
1080p,1920,1080,128,128,3,128,256,200.0,ws,run_d661eb040eba,1159e5e40532,d661eb040eba,full,128,128,120,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,17141.0,16765.0,0.0,2056920.0,0.0,17694720,19661880.0,17694720.0,1080.0,1966080.0,23350080.0,21240000.0,144000.0,1966080.0,0.0536832687145839,0.054931640625,0.0532765050612679,0.010368,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs/ERT.yaml,17694720.0,141557760.0,8640.0,13762560.0,155328960.0,21240000.0,144000.0,1966080.0,23350080.0,196373760.0,0.19637376
1080p,1920,1080,128,128,3,128,256,200.0,ws,run_d661eb040eba,1159e5e40532,d661eb040eba,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,17223.0,16765.0,0.0,2066760.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,25316160.0,21240000.0,144000.0,3932160.0,0.1073665374291679,0.10986328125,0.1065530101225359,0.010368,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs/ERT.yaml,35389440.0,141557760.0,17280.0,27525120.0,169100160.0,21240000.0,144000.0,3932160.0,25316160.0,229805760.0,0.22980576
hires,2048,2048,128,128,3,128,256,200.0,ws,run_d661eb040eba,2264bcaf76ec,d661eb040eba,full,128,128,256,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,17141.0,16765.0,0.0,4388096.0,0.0,37748736,41945344.0,37748736.0,2304.0,4194304.0,49813504.0,45312000.0,307200.0,4194304.0,0.0536832687145839,0.054931640625,0.0532765050612679,0.02097152,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs/ERT.yaml,37748736.0,301989888.0,18432.0,29360128.0,331368448.0,45312000.0,307200.0,4194304.0,49813504.0,418930688.0,0.418930688
hires,2048,2048,128,128,3,128,256,200.0,ws,run_d661eb040eba,2264bcaf76ec,d661eb040eba,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,17223.0,16765.0,0.0,4409088.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,54007808.0,45312000.0,307200.0,8388608.0,0.1073665374291679,0.10986328125,0.1065530101225359,0.02097152,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_256_word_1/outputs/ERT.yaml,75497472.0,301989888.0,36864.0,58720256.0,360747008.0,45312000.0,307200.0,8388608.0,54007808.0,490252288.0,0.490252288
720p,1280,720,128,128,3,32,256,800.0,is,run_d668ea8b6df8,e702ed1f040b,d668ea8b6df8,full,128,128,50,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,48733.0,48639.0,0.0,2436650.0,0.0,7372800,8422400.0,7372800.0,230400.0,819200.0,39339200.0,38480000.0,40000.0,819200.0,0.2960587183124653,28.125,0.2232142857142867,0.024300000000000002,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,7372800.0,58982400.0,1843200.0,5734400.0,66560000.0,38480000.0,40000.0,819200.0,39339200.0,113272000.0,0.113272
720p,1280,720,128,128,3,32,256,800.0,is,run_d668ea8b6df8,e702ed1f040b,d668ea8b6df8,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,49265.0,49151.0,0.0,2463250.0,0.0,14745600,9472000.0,7372800.0,460800.0,1638400.0,40158400.0,38480000.0,40000.0,1638400.0,0.585949421171492,28.125,0.4429133858267745,0.024300000000000002,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,14745600.0,58982400.0,3686400.0,11468800.0,74137600.0,38480000.0,40000.0,1638400.0,40158400.0,129041600.0,0.1290416
1080p,1920,1080,128,128,3,32,256,800.0,is,run_d668ea8b6df8,fb0894f6af3e,d668ea8b6df8,full,128,128,120,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,48733.0,48639.0,0.0,5847960.0,0.0,17694720,20213760.0,17694720.0,552960.0,1966080.0,94414080.0,92352000.0,96000.0,1966080.0,0.2960587183124653,28.125,0.2232142857142867,0.054675,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,17694720.0,141557760.0,4423680.0,13762560.0,159744000.0,92352000.0,96000.0,1966080.0,94414080.0,271852800.0,0.2718528
1080p,1920,1080,128,128,3,32,256,800.0,is,run_d668ea8b6df8,fb0894f6af3e,d668ea8b6df8,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,49265.0,49151.0,0.0,5911800.0,0.0,35389440,22732800.0,17694720.0,1105920.0,3932160.0,96380160.0,92352000.0,96000.0,3932160.0,0.585949421171492,28.125,0.4429133858267745,0.054675,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,35389440.0,141557760.0,8847360.0,27525120.0,177930240.0,92352000.0,96000.0,3932160.0,96380160.0,309699840.0,0.30969984
hires,2048,2048,128,128,3,32,256,800.0,is,run_d668ea8b6df8,95874e635fbd,d668ea8b6df8,full,128,128,256,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,48733.0,48639.0,0.0,12475648.0,0.0,37748736,43122688.0,37748736.0,1179648.0,4194304.0,201416704.0,197017600.0,204800.0,4194304.0,0.2960587183124653,28.125,0.2232142857142867,0.110592,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,37748736.0,301989888.0,9437184.0,29360128.0,340787200.0,197017600.0,204800.0,4194304.0,201416704.0,579952640.0,0.57995264
hires,2048,2048,128,128,3,32,256,800.0,is,run_d668ea8b6df8,95874e635fbd,d668ea8b6df8,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,49265.0,49151.0,0.0,12611840.0,0.0,75497472,48496640.0,37748736.0,2359296.0,8388608.0,205611008.0,197017600.0,204800.0,8388608.0,0.585949421171492,28.125,0.4429133858267745,0.110592,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,75497472.0,301989888.0,18874368.0,58720256.0,379584512.0,197017600.0,204800.0,8388608.0,205611008.0,660692992.0,0.660692992
720p,1280,720,128,128,3,8,256,800.0,ws,run_d6a86eb37805,19456e06ed78,d6a86eb37805,full,128,128,50,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,32925.0,32811.0,0.0,1646250.0,0.0,7372800,9011650.0,7372800.0,450.0,1638400.0,10558400.0,8880000.0,40000.0,1638400.0,7.022035293041967,7.03125,7.018826539937854,0.38880000000000003,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs/ERT.yaml,7372800.0,58982400.0,3600.0,11468800.0,70454800.0,8880000.0,40000.0,1638400.0,10558400.0,88386000.0,0.088386
720p,1280,720,128,128,3,8,256,800.0,ws,run_d6a86eb37805,19456e06ed78,d6a86eb37805,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,32893.0,32811.0,0.0,1644650.0,0.0,14745600,10650500.0,7372800.0,900.0,3276800.0,12196800.0,8880000.0,40000.0,3276800.0,14.044070586083937,14.0625,14.037653079875708,0.38880000000000003,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs/ERT.yaml,14745600.0,58982400.0,7200.0,22937600.0,81927200.0,8880000.0,40000.0,3276800.0,12196800.0,108869600.0,0.1088696
1080p,1920,1080,128,128,3,8,256,800.0,ws,run_d6a86eb37805,d0a181b846ac,d6a86eb37805,full,128,128,120,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,32925.0,32811.0,0.0,3951000.0,0.0,17694720,21627960.0,17694720.0,1080.0,3932160.0,25340160.0,21312000.0,96000.0,3932160.0,7.022035293041967,7.03125,7.018826539937854,0.8748,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs/ERT.yaml,17694720.0,141557760.0,8640.0,27525120.0,169091520.0,21312000.0,96000.0,3932160.0,25340160.0,212126400.0,0.2121264
1080p,1920,1080,128,128,3,8,256,800.0,ws,run_d6a86eb37805,d0a181b846ac,d6a86eb37805,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,32893.0,32811.0,0.0,3947160.0,0.0,35389440,25561200.0,17694720.0,2160.0,7864320.0,29272320.0,21312000.0,96000.0,7864320.0,14.044070586083937,14.0625,14.037653079875708,0.8748,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs/ERT.yaml,35389440.0,141557760.0,17280.0,55050240.0,196625280.0,21312000.0,96000.0,7864320.0,29272320.0,261287040.0,0.26128704
hires,2048,2048,128,128,3,8,256,800.0,ws,run_d6a86eb37805,e0c46b04a54c,d6a86eb37805,full,128,128,256,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,32925.0,32811.0,0.0,8428800.0,0.0,37748736,46139648.0,37748736.0,2304.0,8388608.0,54059008.0,45465600.0,204800.0,8388608.0,7.022035293041967,7.03125,7.018826539937854,1.769472,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs/ERT.yaml,37748736.0,301989888.0,18432.0,58720256.0,360728576.0,45465600.0,204800.0,8388608.0,54059008.0,452536320.0,0.45253632
hires,2048,2048,128,128,3,8,256,800.0,ws,run_d6a86eb37805,e0c46b04a54c,d6a86eb37805,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,32893.0,32811.0,0.0,8420608.0,0.0,75497472,54530560.0,37748736.0,4608.0,16777216.0,62447616.0,45465600.0,204800.0,16777216.0,14.044070586083937,14.0625,14.037653079875708,1.769472,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs/ERT.yaml,75497472.0,301989888.0,36864.0,117440512.0,419467264.0,45465600.0,204800.0,16777216.0,62447616.0,557412352.0,0.557412352
1080p,1920,1080,128,128,5,64,1024,800.0,ws,run_d6bf54cc89c2,7f1f201b224f,d6bf54cc89c2,bottom_edge,128,56,15,gaussian_k5,gaussian,7168,1,25,179200,7920,7168,7661.0,7357.0,0.0,114915.0,0.0,2688000,2795895.0,2688000.0,375.0,107520.0,3683520.0,3552000.0,24000.0,107520.0,0.5946717411988582,0.6103515625,0.5895431882495621,0.02176875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs/ERT.yaml,2688000.0,21504000.0,3000.0,752640.0,22259640.0,3552000.0,24000.0,107520.0,3683520.0,28631160.0,0.02863116
1080p,1920,1080,128,128,5,64,1024,800.0,ws,run_d6bf54cc89c2,7f1f201b224f,d6bf54cc89c2,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,7670.0,7357.0,0.0,115050.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,3779040.0,3552000.0,12000.0,215040.0,0.4281636536631779,0.439453125,0.4244710955396847,0.02176875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_1024_word_1/outputs/ERT.yaml,1935360.0,7741440.0,2160.0,1505280.0,9248880.0,3552000.0,12000.0,215040.0,3779040.0,14963280.0,0.01496328
720p,1280,720,128,128,5,128,1024,800.0,is,run_d6cc6152f2be,256f05f1f2dc,d6cc6152f2be,bottom_edge,128,80,10,gaussian_k5,gaussian,10240,1,25,256000,11088,10240,30947.0,30639.0,0.0,309470.0,0.0,2560000,2682400.0,2560000.0,20000.0,102400.0,4846400.0,4736000.0,8000.0,102400.0,0.050997095205457,19.53125,0.0382965686274509,0.00241875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_1024_word_1/outputs/ERT.yaml,2560000.0,20480000.0,160000.0,716800.0,21356800.0,4736000.0,8000.0,102400.0,4846400.0,28763200.0,0.0287632
