resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps
hires,2048,2048,128,128,7,16,256,50.0,os,45640192.0,13853184.0,281018368,290193408.0,243269632.0,17563648.0,29360128.0,1656371712.0,1643545600.0,243200.0,12582912.0,64634224.64000001,1602435311.2064002,115693066.6496,135301745.86879998,1853430123.7248,262967296000.0,38912000.0,2013265920.0,265019473920.0,266937538268.3648,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,45.640192000000006,30.3530362010747,266.9375382683648,12183.080498575519,8.008126148050945
hires,2048,2048,128,128,7,16,256,50.0,ws,21834752.0,0.0,281018368,268452608.0,243269632.0,17152.0,25165824.0,281741824.0,256332800.0,243200.0,25165824.0,64634224.64000001,1602435311.2064002,112981.5104,115972925.0304,1718521217.7472,41013248000.0,38912000.0,4026531840.0,45078691840.0,46861847282.38721,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,21.834751999999998,0.0,46.86184728238721,1023.2168136727986,1.405855418471616
hires,2048,2048,128,128,7,16,256,200.0,os,31145984.0,0.0,281018368,290193408.0,243269632.0,17563648.0,29360128.0,1659174912.0,1646336000.0,256000.0,12582912.0,64634224.64000001,1602435311.2064002,115693066.6496,135301745.86879998,1853430123.7248,263413760000.0,40960000.0,2013265920.0,265467985920.0,267386050268.3648,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,31.145984000000002,0.0,267.3860502683648,8328.001643481686,8.021581508050945
hires,2048,2048,128,128,7,16,256,200.0,ws,21231104.0,0.0,281018368,268452608.0,243269632.0,17152.0,25165824.0,282189824.0,256768000.0,256000.0,25165824.0,64634224.64000001,1602435311.2064002,112981.5104,115972925.0304,1718521217.7472,41082880000.0,40960000.0,4026531840.0,45150371840.0,46933527282.38721,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,21.231104000000002,0.0,46.93352728238721,996.4505988192003,1.4080058184716162
hires,2048,2048,128,128,7,16,256,800.0,os,30985728.0,0.0,281018368,290193408.0,243269632.0,17563648.0,29360128.0,1664909312.0,1651916800.0,409600.0,12582912.0,64634224.64000001,1602435311.2064002,115693066.6496,135301745.86879998,1853430123.7248,264306688000.0,65536000.0,2013265920.0,266385489920.0,268303554268.3648,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,30.985728,0.0,268.3035542683648,8313.58095399279,8.049106628050945
hires,2048,2048,128,128,7,16,256,800.0,ws,21080064.0,0.0,281018368,268452608.0,243269632.0,17152.0,25165824.0,283213824.0,257638400.0,409600.0,25165824.0,64634224.64000001,1602435311.2064002,112981.5104,115972925.0304,1718521217.7472,41222144000.0,65536000.0,4026531840.0,45314211840.0,47097367282.38721,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,21.080064,0.0,47.097367282387204,992.8155165442283,1.412921018471616
hires,2048,2048,128,128,7,16,1024,50.0,os,33147648.0,0.0,281018368,290193408.0,243269632.0,17563648.0,29360128.0,473587712.0,460761600.0,243200.0,12582912.0,64634224.64000001,2511375800.7296,181317002.8544,259814378.7008,2952507182.2848,73721856000.0,38912000.0,2013265920.0,75774033920.0,78791175326.9248,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,33.147648000000004,0.0,78.7911753269248,2611.7421452431886,2.3637352598077443
hires,2048,2048,128,128,7,16,1024,50.0,ws,23950080.0,0.0,281018368,268452608.0,243269632.0,17152.0,25165824.0,327553024.0,302144000.0,243200.0,25165824.0,64634224.64000001,2511375800.7296,177067.3856,222698038.8864,2734250907.0016003,48343040000.0,38912000.0,4026531840.0,52408483840.0,55207368971.6416,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,23.95008,0.0,55.2073689716416,1322.220903460334,1.656221069149248
hires,2048,2048,128,128,7,16,1024,200.0,os,31486208.0,0.0,281018368,290193408.0,243269632.0,17563648.0,29360128.0,473894912.0,461056000.0,256000.0,12582912.0,64634224.64000001,2511375800.7296,181317002.8544,259814378.7008,2952507182.2848,73768960000.0,40960000.0,2013265920.0,75823185920.0,78840327326.9248,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,31.486208,0.0,78.84032732692481,2482.3829450036387,2.365209819807744
hires,2048,2048,128,128,7,16,1024,200.0,ws,21760000.0,0.0,281018368,268452608.0,243269632.0,17152.0,25165824.0,327757824.0,302336000.0,256000.0,25165824.0,64634224.64000001,2511375800.7296,177067.3856,222698038.8864,2734250907.0016003,48373760000.0,40960000.0,4026531840.0,52441251840.0,55240136971.6416,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,21.76,0.0,55.240136971641604,1202.0253805029213,1.657204109149248
hires,2048,2048,128,128,7,16,1024,800.0,os,31070976.0,0.0,281018368,290193408.0,243269632.0,17563648.0,29360128.0,475226112.0,462233600.0,409600.0,12582912.0,64634224.64000001,2511375800.7296,181317002.8544,259814378.7008,2952507182.2848,73957376000.0,65536000.0,2013265920.0,76036177920.0,79053319326.9248,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,31.070976,0.0,79.05331932692481,2456.263787527217,2.3715995798077443
hires,2048,2048,128,128,7,16,1024,800.0,ws,21212416.0,0.0,281018368,268452608.0,243269632.0,17152.0,25165824.0,328679424.0,303104000.0,409600.0,25165824.0,64634224.64000001,2511375800.7296,177067.3856,222698038.8864,2734250907.0016003,48496640000.0,65536000.0,4026531840.0,52588707840.0,55387592971.6416,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,21.212416,0.0,55.3875929716416,1174.904663353138,1.6616277891492481
hires,2048,2048,128,128,7,16,4096,50.0,os,36049664.0,0.0,281018368,290193408.0,243269632.0,17563648.0,29360128.0,256115712.0,243289600.0,243200.0,12582912.0,64634224.64000001,5129559133.388801,370345325.3632,504053943.50079995,6003958402.2528,38926336000.0,38912000.0,2013265920.0,40978513920.0,47047106546.8928,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,36.049664,0.0,47.0471065468928,1696.0323831876856,1.411413196406784
hires,2048,2048,128,128,7,16,4096,50.0,ws,27706624.0,0.0,281018368,268452608.0,243269632.0,17152.0,25165824.0,334093824.0,308684800.0,243200.0,25165824.0,64634224.64000001,5129559133.388801,361665.3568,432046237.28639996,5561967036.032001,49389568000.0,38912000.0,4026531840.0,53455011840.0,59081613100.672,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,27.706623999999998,0.0,59.081613100671994,1636.9520394937929,1.77244839302016
hires,2048,2048,128,128,7,16,4096,200.0,os,32211712.0,0.0,281018368,290193408.0,243269632.0,17563648.0,29360128.0,256192512.0,243353600.0,256000.0,12582912.0,64634224.64000001,5129559133.388801,370345325.3632,504053943.50079995,6003958402.2528,38936576000.0,40960000.0,2013265920.0,40990801920.0,47059394546.8928,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,32.211712000000006,0.0,47.0593945468928,1515.8636640388816,1.411781836406784
hires,2048,2048,128,128,7,16,4096,200.0,ws,22699008.0,0.0,281018368,268452608.0,243269632.0,17152.0,25165824.0,334157824.0,308736000.0,256000.0,25165824.0,64634224.64000001,5129559133.388801,361665.3568,432046237.28639996,5561967036.032001,49397760000.0,40960000.0,4026531840.0,53465251840.0,59091853100.672,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.699008,0.0,59.091853100672,1341.3264462669783,1.77275559302016
hires,2048,2048,128,128,7,16,4096,800.0,os,31252224.0,0.0,281018368,290193408.0,243269632.0,17563648.0,29360128.0,256499712.0,243507200.0,409600.0,12582912.0,64634224.64000001,5129559133.388801,370345325.3632,504053943.50079995,6003958402.2528,38961152000.0,65536000.0,2013265920.0,41039953920.0,47108546546.8928,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,31.252224000000002,0.0,47.108546546892796,1472.2468489979203,1.413256396406784
hires,2048,2048,128,128,7,16,4096,800.0,ws,21446912.0,0.0,281018368,268452608.0,243269632.0,17152.0,25165824.0,334413824.0,308838400.0,409600.0,25165824.0,64634224.64000001,5129559133.388801,361665.3568,432046237.28639996,5561967036.032001,49414144000.0,65536000.0,4026531840.0,53506211840.0,59132813100.672,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,21.446911999999998,0.0,59.132813100671996,1268.2162388825593,1.77398439302016
hires,2048,2048,128,128,7,32,256,50.0,os,88690688.0,63981568.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,4129472512.0,4116403200.0,486400.0,12582912.0,64634224.64000001,1602435311.2064002,57846533.3248,135301745.86879998,1795583590.4,658624512000.0,77824000.0,2013265920.0,660715601920.0,662575819735.04,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,88.69068800000001,72.14011915208054,662.57581973504,58764.30530446468,19.877274592051204
hires,2048,2048,128,128,7,32,256,50.0,ws,13593088.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,273596416.0,256332800.0,486400.0,16777216.0,64634224.64000001,1602435311.2064002,112981.5104,77315283.3536,1679863576.0704002,41013248000.0,77824000.0,2684354560.0,43775426560.0,45519924360.7104,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,13.593088,0.0,45.519924360710405,618.7563375884803,1.365597730821312
hires,2048,2048,128,128,7,32,256,200.0,os,29608704.0,5540608.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,4136486912.0,4123392000.0,512000.0,12582912.0,64634224.64000001,1602435311.2064002,57846533.3248,135301745.86879998,1795583590.4,659742720000.0,81920000.0,2013265920.0,661837905920.0,663698123735.04,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,29.608704,18.712767705064024,663.69812373504,19651.241291026174,19.910943712051203
hires,2048,2048,128,128,7,32,256,200.0,ws,12889088.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,274057216.0,256768000.0,512000.0,16777216.0,64634224.64000001,1602435311.2064002,112981.5104,77315283.3536,1679863576.0704002,41082880000.0,81920000.0,2684354560.0,43849154560.0,45593652360.7104,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,12.889088,0.0,45.5936523607104,587.660597518604,1.367809570821312
hires,2048,2048,128,128,7,32,256,800.0,os,23907840.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,4150566912.0,4137369600.0,614400.0,12582912.0,64634224.64000001,1602435311.2064002,57846533.3248,135301745.86879998,1795583590.4,661979136000.0,98304000.0,2013265920.0,664090705920.0,665950923735.04,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,23.90784,0.0,665.9509237350401,15921.44813250954,19.978527712051203
hires,2048,2048,128,128,7,32,256,800.0,ws,12712960.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,275030016.0,257638400.0,614400.0,16777216.0,64634224.64000001,1602435311.2064002,112981.5104,77315283.3536,1679863576.0704002,41222144000.0,98304000.0,2684354560.0,44004802560.0,45749300360.7104,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,12.71296,0.0,45.7493003607104,581.6090255136969,1.372479010821312
hires,2048,2048,128,128,7,32,1024,50.0,os,26069760.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,473830912.0,460761600.0,486400.0,12582912.0,64634224.64000001,2511375800.7296,90658501.4272,259814378.7008,2861848680.8576,73721856000.0,77824000.0,2013265920.0,75812945920.0,78739428825.4976,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,26.069760000000002,0.0,78.7394288254976,2052.7180120178045,2.3621828647649283
hires,2048,2048,128,128,7,32,1024,50.0,ws,15407104.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,319407616.0,302144000.0,486400.0,16777216.0,64634224.64000001,2511375800.7296,177067.3856,148465359.2576,2660018227.3728004,48343040000.0,77824000.0,2684354560.0,51105218560.0,53829871012.0128,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,15.407104,0.0,53.8298710120128,829.3624209886665,1.614896130360384
hires,2048,2048,128,128,7,32,1024,200.0,os,24408320.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,474150912.0,461056000.0,512000.0,12582912.0,64634224.64000001,2511375800.7296,90658501.4272,259814378.7008,2861848680.8576,73768960000.0,81920000.0,2013265920.0,75864145920.0,78790628825.4976,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,24.40832,0.0,78.7906288254976,1923.1468813739698,2.363718864764928
hires,2048,2048,128,128,7,32,1024,200.0,ws,13342720.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,319625216.0,302336000.0,512000.0,16777216.0,64634224.64000001,2511375800.7296,177067.3856,148465359.2576,2660018227.3728004,48373760000.0,81920000.0,2684354560.0,51140034560.0,53864687012.0128,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,13.34272,0.0,53.8646870120128,718.7014366889234,1.615940610360384
hires,2048,2048,128,128,7,32,1024,800.0,os,23993088.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,475430912.0,462233600.0,614400.0,12582912.0,64634224.64000001,2511375800.7296,90658501.4272,259814378.7008,2861848680.8576,73957376000.0,98304000.0,2013265920.0,76068945920.0,78995428825.4976,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,23.993088,0.0,78.9954288254976,1895.3442754079006,2.369862864764928
hires,2048,2048,128,128,7,32,1024,800.0,ws,12826624.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,320495616.0,303104000.0,614400.0,16777216.0,64634224.64000001,2511375800.7296,177067.3856,148465359.2576,2660018227.3728004,48496640000.0,98304000.0,2684354560.0,51279298560.0,54003951012.0128,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,12.826624,0.0,54.0039510120128,692.6883741455077,1.620118530360384
hires,2048,2048,128,128,7,32,4096,50.0,os,28971776.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,256358912.0,243289600.0,486400.0,12582912.0,64634224.64000001,5129559133.388801,185172662.6816,504053943.50079995,5818785739.5712,38926336000.0,77824000.0,2013265920.0,41017425920.0,46900845884.211205,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,28.971776000000002,0.0,46.90084588421121,1358.8008011678892,1.407025376526336
hires,2048,2048,128,128,7,32,4096,50.0,ws,20505856.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,393058816.0,375795200.0,486400.0,16777216.0,64634224.64000001,5129559133.388801,361665.3568,288030824.8576,5417951623.6032,60127232000.0,77824000.0,2684354560.0,62889410560.0,68371996408.243195,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,20.505855999999998,0.0,68.37199640824319,1402.026312779952,2.051159892247296
hires,2048,2048,128,128,7,32,4096,200.0,os,25133824.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,256448512.0,243353600.0,512000.0,12582912.0,64634224.64000001,5129559133.388801,185172662.6816,504053943.50079995,5818785739.5712,38936576000.0,81920000.0,2013265920.0,41031761920.0,46915181884.211205,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,25.133824,0.0,46.91518188421121,1179.157924405753,1.4074554565263362
hires,2048,2048,128,128,7,32,4096,200.0,ws,14617344.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,393148416.0,375859200.0,512000.0,16777216.0,64634224.64000001,5129559133.388801,361665.3568,288030824.8576,5417951623.6032,60137472000.0,81920000.0,2684354560.0,62903746560.0,68386332408.243195,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,14.617344000000001,0.0,68.38633240824319,999.6265457096392,2.051589972247296
hires,2048,2048,128,128,7,32,4096,800.0,os,24174336.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,256704512.0,243507200.0,614400.0,12582912.0,64634224.64000001,5129559133.388801,185172662.6816,504053943.50079995,5818785739.5712,38961152000.0,98304000.0,2013265920.0,41072721920.0,46956141884.211205,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,24.174336,0.0,46.956141884211206,1135.1335511725947,1.4086842565263362
hires,2048,2048,128,128,7,32,4096,800.0,ws,13145088.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,393404416.0,376012800.0,614400.0,16777216.0,64634224.64000001,5129559133.388801,361665.3568,288030824.8576,5417951623.6032,60162048000.0,98304000.0,2684354560.0,62944706560.0,68427292408.243195,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,13.145088,0.0,68.42729240824319,899.4827803080886,2.0528187722472957
hires,2048,2048,128,128,7,64,256,50.0,os,161933056.0,140762880.0,281018368,277020672.0,243269632.0,4390912.0,29360128.0,7824154112.0,7810611200.0,960000.0,12582912.0,64634224.64000001,1602435311.2064002,28923266.6624,135301745.86879998,1766660323.7375998,1249697792000.0,153600000.0,2013265920.0,1251864657920.0,1253695952468.3777,0.08388608,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,161.933056,86.92658773758953,1253.6959524683778,203014.81687803514,37.61087857405133
hires,2048,2048,128,128,7,64,256,50.0,ws,9339904.0,0.0,281018368,255869696.0,243269632.0,17152.0,12582912.0,269875712.0,256332800.0,960000.0,12582912.0,64634224.64000001,1602435311.2064002,112981.5104,57986462.5152,1660534755.2319999,41013248000.0,153600000.0,2013265920.0,43180113920.0,44905282899.871994,0.08388608,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,9.339903999999999,0.0,44.90528289987199,419.41103137764594,1.34715848699616
hires,2048,2048,128,128,7,64,256,200.0,os,47295744.0,26766592.0,281018368,277020672.0,243269632.0,4390912.0,29360128.0,7837427712.0,7823872000.0,972800.0,12582912.0,64634224.64000001,1602435311.2064002,28923266.6624,135301745.86879998,1766660323.7375998,1251819520000.0,155648000.0,2013265920.0,1253988433920.0,1255819728468.3777,0.068608,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,47.295744,56.59408170003627,1255.8197284683777,59394.9283877899,37.67459185405133
