resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,tile_out_width,tile_out_height,tile_count,stage,stage_op,stage_m,stage_n,stage_k,stage_macs_per_tile,stage_input_pixels_with_halo,stage_output_pixels,cycles_per_tile,compute_cycles_per_tile,stall_cycles_per_tile,scaled_cycles,scaled_stall_cycles,scaled_macs,scaled_sram_accesses,scaled_sram_ifmap_reads,scaled_sram_filter_reads,scaled_sram_ofmap_writes,scaled_dram_accesses,scaled_dram_ifmap_reads,scaled_dram_filter_reads,scaled_dram_ofmap_writes,overall_util_pct,mapping_efficiency_pct,compute_util_pct,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_read_pj_per_access,sram_write_pj_per_access,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,energy_total_mj
720p,1280,720,128,128,11,64,4096,50.0,ws,run_e2dfa93e6afe,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,23946.0,10429.0,0.0,239460.0,0.0,1843200,1126580.0,921600.0,180.0,204800.0,6764800.0,6554000.0,6000.0,204800.0,0.4314891168856074,0.439453125,0.4288573334604022,0.031275000000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,423936.0,19432765.44,3795.4620000000004,3516001.28,22952562.182000004,1048640000.0,960000.0,32768000.0,1082368000.0,1105744498.1820002,1.1057444981820002
720p,1280,720,128,128,11,64,1024,50.0,ws,run_e30bde297ccd,,,full,128,128,50,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,44981.0,39605.0,6458.0,2249050.0,322900.0,99123200,100767650.0,99123200.0,6050.0,1638400.0,108248400.0,106222500.0,387500.0,1638400.0,1.2220679207170813,1.47705078125,1.454589168720322,0.031275000000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,22798336.0,1023290920.96,62456.72125,14498570.24,1037851947.9212501,16995600000.0,62000000.0,262144000.0,17319744000.0,18380394283.92125,18.380394283921248
720p,1280,720,128,128,11,64,1024,50.0,ws,run_e30bde297ccd,,,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,21949.0,16573.0,0.0,1097450.0,0.0,14745600,9012100.0,7372800.0,900.0,1638400.0,13470900.0,11802500.0,30000.0,1638400.0,0.4344415615760574,0.439453125,0.4327703311895173,0.031275000000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3391488.0,76112547.84,9291.0825,14498570.24,90620409.1625,1888400000.0,4800000.0,262144000.0,2155344000.0,2249355897.1625,2.2493558971625
1080p,1920,1080,128,128,11,64,1024,50.0,ws,run_e30bde297ccd,95f99a05aac1,50c6b5759d7e,full,128,128,120,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,44981.0,39605.0,6458.0,5397720.0,774960.0,237895680,241842360.0,237895680.0,14520.0,3932160.0,259796160.0,254934000.0,930000.0,3932160.0,1.2220679207170813,1.47705078125,1.454589168720322,0.07036875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,54716006.400000006,2455898210.304,149896.131,34796568.576000005,2490844675.011,40789440000.0,148800000.0,629145600.0,41567385600.0,44112946281.411,44.112946281411006
1080p,1920,1080,128,128,11,64,1024,50.0,ws,run_e30bde297ccd,95f99a05aac1,50c6b5759d7e,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,21949.0,16573.0,0.0,2633880.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,32330160.0,28326000.0,72000.0,3932160.0,0.4344415615760574,0.439453125,0.4327703311895173,0.07036875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8139571.2,182670114.816,22298.598,34796568.576000005,217488981.99,4532160000.0,11520000.0,629145600.0,5172825600.0,5398454153.19,5.398454153189999
hires,2048,2048,128,128,11,64,1024,50.0,ws,run_e30bde297ccd,699ffa50a175,50c6b5759d7e,full,128,128,256,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,44981.0,39605.0,6458.0,11515136.0,1653248.0,507510784,515930368.0,507510784.0,30976.0,8388608.0,554231808.0,543859200.0,1984000.0,8388608.0,1.2220679207170813,1.47705078125,1.454589168720322,0.142336,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,116727480.32000001,5239249515.3152,319778.4128,74232679.6288,5313801973.3568,87017472000.0,317440000.0,1342177280.0,88677089280.0,94107618733.6768,94.1076187336768
hires,2048,2048,128,128,11,64,1024,50.0,ws,run_e30bde297ccd,699ffa50a175,50c6b5759d7e,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,21949.0,16573.0,0.0,5618944.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,68971008.0,60428800.0,153600.0,8388608.0,0.4344415615760574,0.439453125,0.4327703311895173,0.142336,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,17364418.560000002,389696244.9408,47570.3424,74232679.6288,463976494.91200006,9668608000.0,24576000.0,1342177280.0,11035361280.0,11516702193.472,11.516702193472
1080p,1920,1080,128,128,11,16,1024,50.0,os,run_e361d7c5ebca,baf3a101406c,e361d7c5ebca,bottom_edge,128,56,15,gaussian_k11,gaussian,7168,1,121,867328,9108,7168,72511.0,67647.0,0.0,1087665.0,0.0,13009920,14145600.0,13009920.0,813120.0,322560.0,14299770.0,14163000.0,29250.0,107520.0,5.00835218117581,6.25,5.0082781456953915,1.1259,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,2992281.6,134306933.37600002,8394183.336000001,2854406.0160000003,145555522.72800002,2266080000.0,4680000.0,17203200.0,2287963200.0,2436511004.328,2.436511004328
1080p,1920,1080,128,128,11,16,1024,50.0,os,run_e361d7c5ebca,baf3a101406c,e361d7c5ebca,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,19048.0,17471.0,0.0,285720.0,0.0,1935360,1518720.0,967680.0,120960.0,430080.0,1185540.0,968250.0,2250.0,215040.0,2.884780493389045,12.5,2.884615384615372,1.1259,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,1248721.4880000001,3805874.688,15044368.080000002,154920000.0,360000.0,34406400.0,189686400.0,205175900.88,0.20517590087999998
720p,1280,720,128,128,7,128,1024,200.0,ws,run_e38895da6426,,,bottom_edge,128,80,10,gaussian_k7,gaussian,10240,1,49,501760,11524,10240,11853.0,10621.0,0.0,118530.0,0.0,5017600,5120490.0,5017600.0,490.0,102400.0,7252400.0,7086000.0,64000.0,102400.0,0.2883438470953771,0.299072265625,0.284910224206903,0.004608,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,1154048.0,51798817.28,5058.47825,906160.64,52710036.39825,1133760000.0,10240000.0,16384000.0,1160384000.0,1214248084.39825,1.2142480843982502
720p,1280,720,128,128,7,128,1024,200.0,ws,run_e38895da6426,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,11904.0,10621.0,0.0,119040.0,0.0,1843200,1126580.0,921600.0,180.0,204800.0,2578800.0,2362000.0,12000.0,204800.0,0.1059222295452405,0.10986328125,0.10466089868825,0.004608,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,1858.2165,1812321.28,11328247.976499999,377920000.0,1920000.0,32768000.0,412608000.0,424360183.9765,0.4243601839765
720p,1280,720,128,128,11,64,1024,200.0,ws,run_e397f4e0f475,,,bottom_edge,128,80,10,gaussian_k11,gaussian,10240,1,121,1239040,12420,10240,22142.0,20859.0,0.0,221420.0,0.0,12390400,12596410.0,12390400.0,1210.0,204800.0,14454800.0,14172000.0,78000.0,204800.0,1.4502133371686083,1.47705078125,1.4414371485752406,0.031275000000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,2849792.0,127911365.12,12491.34425,1812321.28,129736177.74425,2267520000.0,12480000.0,32768000.0,2312768000.0,2445353969.74425,2.4453539697442497
720p,1280,720,128,128,11,64,1024,200.0,ws,run_e397f4e0f475,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,11712.0,10429.0,0.0,117120.0,0.0,1843200,1126580.0,921600.0,180.0,204800.0,2572800.0,2362000.0,6000.0,204800.0,0.4314891168856074,0.439453125,0.4288573334604022,0.031275000000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,1858.2165,1812321.28,11328247.976499999,377920000.0,960000.0,32768000.0,411648000.0,423400183.9765,0.4234001839765
1080p,1920,1080,128,128,3,32,1024,800.0,ws,run_e40633b808d3,0835a8e7c17c,e40633b808d3,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,7556.0,7261.0,0.0,113340.0,0.0,967680,1075335.0,967680.0,135.0,107520.0,3563520.0,3444000.0,12000.0,107520.0,0.867649084148189,0.87890625,0.8638420403126285,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,222566.40000000002,9989771.904000001,1393.662375,951468.672,10942634.238375,551040000.0,1920000.0,17203200.0,570163200.0,581328400.638375,0.5813284006383751
1080p,1920,1080,128,128,3,32,1024,800.0,ws,run_e40633b808d3,0835a8e7c17c,e40633b808d3,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,7565.0,7261.0,0.0,113475.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,3671040.0,3444000.0,12000.0,215040.0,1.735298168296378,1.7578125,1.727684080625257,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,2787.32475,1902937.344,11895496.572750002,551040000.0,1920000.0,34406400.0,587366400.0,599707029.37275,0.59970702937275
1080p,1920,1080,128,128,11,8,4096,800.0,ws,run_e4402f07a379,428e5ebc681e,e4402f07a379,bottom_edge,128,56,15,gaussian_k11,gaussian,7168,1,121,867328,9108,7168,116329.0,115039.0,0.0,1744935.0,0.0,13009920,14732055.0,13009920.0,1815.0,1720320.0,15508320.0,13764000.0,24000.0,1720320.0,11.780352749936975,11.81640625,11.768792552452409,4.5036,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,2992281.6,274325872.128,38270.908500000005,29534410.751999997,303898553.7885,2202240000.0,3840000.0,275251200.0,2481331200.0,2788222035.3885,2.7882220353885003
1080p,1920,1080,128,128,11,8,4096,800.0,ws,run_e4402f07a379,428e5ebc681e,e4402f07a379,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,14558.0,14379.0,0.0,218370.0,0.0,1935360,1398030.0,967680.0,270.0,430080.0,2170080.0,1728000.0,12000.0,430080.0,14.0204464844565,14.0625,14.005835764902042,4.5036,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,445132.80000000005,20404403.712,5693.193,7383602.687999999,27793699.593000002,276480000.0,1920000.0,68812800.0,347212800.0,375451632.393,0.375451632393
720p,1280,720,128,128,5,32,1024,200.0,ws,run_e45f8725d080,,,full,128,128,50,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,17739.0,16477.0,0.0,886950.0,0.0,20480000,21300450.0,20480000.0,1250.0,819200.0,24479200.0,23620000.0,40000.0,819200.0,2.4276263882988407,2.44140625,2.422920831061845,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4710400.0,211423744.0,12904.28125,7249285.12,218685933.40125,3779200000.0,6400000.0,131072000.0,3916672000.0,4140068333.40125,4.14006833340125
720p,1280,720,128,128,5,32,1024,200.0,ws,run_e45f8725d080,,,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,17821.0,16477.0,0.0,891050.0,0.0,14745600,9012100.0,7372800.0,900.0,1638400.0,13468400.0,11810000.0,20000.0,1638400.0,1.7478909995751657,1.7578125,1.7445029983645284,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3391488.0,76112547.84,9291.0825,14498570.24,90620409.1625,1889600000.0,3200000.0,262144000.0,2154944000.0,2248955897.1625,2.2489558971625
1080p,1920,1080,128,128,5,32,1024,200.0,ws,run_e45f8725d080,aace1c318d9e,948721b41baa,full,128,128,120,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,17739.0,16477.0,0.0,2128680.0,0.0,49152000,51121080.0,49152000.0,3000.0,1966080.0,58750080.0,56688000.0,96000.0,1966080.0,2.4276263882988407,2.44140625,2.422920831061845,0.087075,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,11304960.0,507416985.6,30970.275,17398284.288000003,524846240.163,9070080000.0,15360000.0,314572800.0,9400012800.0,9936164000.163,9.936164000163
1080p,1920,1080,128,128,5,32,1024,200.0,ws,run_e45f8725d080,aace1c318d9e,948721b41baa,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,17821.0,16477.0,0.0,2138520.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,32324160.0,28344000.0,48000.0,3932160.0,1.7478909995751657,1.7578125,1.7445029983645284,0.087075,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8139571.2,182670114.816,22298.598,34796568.576000005,217488981.99,4535040000.0,7680000.0,629145600.0,5171865600.0,5397494153.19,5.397494153189999
hires,2048,2048,128,128,5,32,1024,200.0,ws,run_e45f8725d080,01ea49fdc8fc,948721b41baa,full,128,128,256,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,17739.0,16477.0,0.0,4541184.0,0.0,104857600,109058304.0,104857600.0,6400.0,4194304.0,125333504.0,120934400.0,204800.0,4194304.0,2.4276263882988407,2.44140625,2.422920831061845,0.176128,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,24117248.0,1082489569.28,66069.92,37116339.8144,1119671979.0144,19349504000.0,32768000.0,671088640.0,20053360640.0,21197149867.0144,21.1971498670144
hires,2048,2048,128,128,5,32,1024,200.0,ws,run_e45f8725d080,01ea49fdc8fc,948721b41baa,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,17821.0,16477.0,0.0,4562176.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,68958208.0,60467200.0,102400.0,8388608.0,1.7478909995751657,1.7578125,1.7445029983645284,0.176128,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,17364418.560000002,389696244.9408,47570.3424,74232679.6288,463976494.91200006,9674752000.0,16384000.0,1342177280.0,11033313280.0,11514654193.472,11.514654193472
1080p,1920,1080,128,128,7,32,1024,800.0,ws,run_e46e34cb13e6,d94286f443c8,e46e34cb13e6,bottom_edge,128,56,15,gaussian_k7,gaussian,7168,1,49,351232,8308,7168,14836.0,14523.0,0.0,222540.0,0.0,5268480,5484255.0,5268480.0,735.0,215040.0,7343040.0,7104000.0,24000.0,215040.0,2.361770983956483,2.392578125,2.351569998628822,0.13567500000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,1211750.4000000001,54388758.144,7587.717375,1902937.344,56299283.205375,1136640000.0,3840000.0,34406400.0,1174886400.0,1232397433.605375,1.2323974336053751
1080p,1920,1080,128,128,7,32,1024,800.0,ws,run_e46e34cb13e6,d94286f443c8,e46e34cb13e6,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,7565.0,7261.0,0.0,113475.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,3671040.0,3444000.0,12000.0,215040.0,1.735298168296378,1.7578125,1.727684080625257,0.13567500000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,2787.32475,1902937.344,11895496.572750002,551040000.0,1920000.0,34406400.0,587366400.0,599707029.37275,0.59970702937275
720p,1280,720,128,128,11,16,1024,200.0,os,run_e49f7b821051,,,full,128,128,50,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,155885.0,154623.0,0.0,7794250.0,0.0,99123200,107776000.0,99123200.0,6195200.0,2457600.0,107209200.0,106290000.0,100000.0,819200.0,5.008310535948727,6.25,5.008278145695262,0.5004000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,22798336.0,1023290920.96,63955682.56,21747855.360000003,1108994458.8799999,17006400000.0,16000000.0,131072000.0,17153472000.0,18285264794.88,18.28526479488
720p,1280,720,128,128,11,16,1024,200.0,os,run_e49f7b821051,,,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,40836.0,39935.0,0.0,2041800.0,0.0,14745600,11571200.0,7372800.0,921600.0,3276800.0,9028400.0,7380000.0,10000.0,1638400.0,2.8846876173782396,12.5,2.884615384615348,0.5004000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3391488.0,76112547.84,9514068.48,28997140.48,114623756.80000001,1180800000.0,1600000.0,262144000.0,1444544000.0,1562559244.8,1.5625592447999999
1080p,1920,1080,128,128,11,16,1024,200.0,os,run_e49f7b821051,59bc6e6030d8,12589b8bb217,full,128,128,120,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,155885.0,154623.0,0.0,18706200.0,0.0,237895680,258662400.0,237895680.0,14868480.0,5898240.0,257302080.0,255096000.0,240000.0,1966080.0,5.008310535948727,6.25,5.008278145695262,1.1259,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,54716006.400000006,2455898210.304,153493638.144,52194852.864,2661586701.312,40815360000.0,38400000.0,314572800.0,41168332800.0,43884635507.712,43.884635507712
1080p,1920,1080,128,128,11,16,1024,200.0,os,run_e49f7b821051,59bc6e6030d8,12589b8bb217,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,40836.0,39935.0,0.0,4900320.0,0.0,35389440,27770880.0,17694720.0,2211840.0,7864320.0,21668160.0,17712000.0,24000.0,3932160.0,2.8846876173782396,12.5,2.884615384615348,1.1259,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8139571.2,182670114.816,22833764.352,69593137.15200001,275097016.32000005,2833920000.0,3840000.0,629145600.0,3466905600.0,3750142187.52,3.75014218752
hires,2048,2048,128,128,11,16,1024,200.0,os,run_e49f7b821051,51d52b738b2f,12589b8bb217,full,128,128,256,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,155885.0,154623.0,0.0,39906560.0,0.0,507510784,551813120.0,507510784.0,31719424.0,12582912.0,548911104.0,544204800.0,512000.0,4194304.0,5.008310535948727,6.25,5.008278145695262,2.277376,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,116727480.32000001,5239249515.3152,327453094.7072,111349019.4432,5678051629.4656,87072768000.0,81920000.0,671088640.0,87825776640.0,93620555749.7856,93.6205557497856
hires,2048,2048,128,128,11,16,1024,200.0,os,run_e49f7b821051,51d52b738b2f,12589b8bb217,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,40836.0,39935.0,0.0,10454016.0,0.0,75497472,59244544.0,37748736.0,4718592.0,16777216.0,46225408.0,37785600.0,51200.0,8388608.0,2.8846876173782396,12.5,2.884615384615348,2.277376,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,17364418.560000002,389696244.9408,48712030.6176,148465359.2576,586873634.816,6045696000.0,8192000.0,1342177280.0,7396065280.0,8000303333.376,8.000303333376001
720p,1280,720,128,128,3,64,1024,50.0,os,run_e4b05acd8d47,,,bottom_edge,128,80,10,gaussian_k3,gaussian,10240,1,9,92160,10660,10240,23647.0,21599.0,0.0,236470.0,0.0,921600,1243200.0,921600.0,14400.0,307200.0,1030400.0,922000.0,6000.0,102400.0,0.1041714894208065,1.5625,0.1041666666666664,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,211968.0,9514068.48,148657.32,2718481.9200000004,12381207.72,147520000.0,960000.0,16384000.0,164864000.0,177457175.72,0.17745717572
720p,1280,720,128,128,3,64,1024,50.0,os,run_e4b05acd8d47,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,23852.0,21599.0,0.0,238520.0,0.0,1843200,1360000.0,921600.0,28800.0,409600.0,1132800.0,922000.0,6000.0,204800.0,0.208342978841613,3.125,0.2083333333333329,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,297314.64,3624642.56,13436025.680000002,147520000.0,960000.0,32768000.0,181248000.0,195107961.68,0.19510796168
720p,1280,720,128,128,5,8,1024,800.0,os,run_e4b57422d570,,,bottom_edge,128,80,10,gaussian_k5,gaussian,10240,1,25,256000,11088,10240,50227.0,49919.0,0.0,502270.0,0.0,2560000,3187200.0,2560000.0,320000.0,307200.0,4846400.0,4736000.0,8000.0,102400.0,8.012981029267413,12.5,8.012820512820447,0.6192,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,588800.0,26427968.0,3303496.0,2718481.9200000004,32449945.92,757760000.0,1280000.0,16384000.0,775424000.0,808462745.92,0.80846274592
720p,1280,720,128,128,5,8,1024,800.0,os,run_e4b57422d570,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,29580.0,29439.0,0.0,295800.0,0.0,1843200,1561600.0,921600.0,230400.0,409600.0,1140800.0,928000.0,8000.0,204800.0,9.782940996637114,25.0,9.78260869565196,0.6192,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,2378517.12,3624642.56,15517228.160000002,148480000.0,1280000.0,32768000.0,182528000.0,198469164.16,0.19846916416
